Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,rv1
50,0,21.39,39.79,19.56666666666669,40.933333333333294,21.5,40.7,19.0,41.2,18.1,52.09,3.29,92.43333333333328,19.1,38.015,21.71,47.08388888888889,18.1,44.06,2.7,733.266666666667,99.0,2.333333333333329,18.0,2.6,27.03393078409136
50,0,21.29,39.79,19.5,41.0,21.5,40.79,19.0,41.2,18.1,52.1144444444444,3.23,92.43333333333328,19.1,38.09,21.735,47.3877777777778,18.1,44.23,2.7,733.283333333333,99.0,2.16666666666667,18.5,2.6,25.762287457473576
50,0,21.29,39.79,19.5,41.03,21.4266666666667,40.73,19.0,41.2,18.1,52.1022222222222,3.2,92.4,19.1277777777778,38.2027777777778,21.765,47.308333333333294,18.1,44.363333333333294,2.7,733.2999999999998,99.0,2.0,19.0,2.6,46.547765959985554
60,0,21.26,39.79,19.4266666666667,41.03,21.4266666666667,40.73,19.0,41.2,18.1,52.1022222222222,3.2,92.4,19.1555555555556,38.363333333333294,21.73,47.3022222222222,18.1,44.5,2.7,733.366666666667,98.8333333333333,2.0,22.166666666666696,2.56666666666667,38.5747414897196
50,0,21.2,39.79,19.39,41.03,21.4266666666667,40.73,18.963333333333296,41.2,18.1,52.09,3.2,92.4,19.1888888888889,38.4,21.72,47.3805555555556,18.1,44.56,2.7,733.4333333333329,98.6666666666667,2.0,25.3333333333333,2.53333333333333,35.61384422937408
60,0,21.2,39.79,19.39,41.09,21.5,40.73,18.945,41.2,18.1,52.1144444444444,3.2,92.46666666666668,19.1777777777778,38.4,21.7,47.3805555555556,18.1,44.73,2.7,733.5,98.5,2.0,28.5,2.5,3.919058083556592
70,0,21.1333333333333,39.863333333333294,19.3566666666667,41.2,21.5,40.79,18.89,41.2,18.088888888888896,52.08,3.2,92.5,19.2,38.488333333333294,21.616666666666696,47.1966666666667,18.1,44.79,2.7,733.5666666666668,98.3333333333333,2.0,31.666666666666696,2.466666666666669,27.831904741469767
40,0,21.1,39.9,19.29,41.26,21.5,40.7,18.89,41.2,18.088888888888896,52.08,3.2,92.5,19.2,38.6105555555556,21.6,47.09,18.1,44.9,2.7,733.6333333333331,98.1666666666667,2.0,34.8333333333333,2.43333333333333,10.21918070036918
30,0,21.1,39.9,19.29,41.245,21.5,40.76,18.89,41.2,18.0833333333333,52.075,3.2,92.4,19.2,38.715,21.5944444444444,47.1416666666667,18.1666666666667,44.9666666666667,2.7,733.7,98.0,2.0,38.0,2.4,48.31752390600741
30,0,21.06666666666669,39.9,19.2,41.23,21.39,40.73,18.89,41.2,18.0944444444444,52.085,3.2,92.475,19.2,38.79,21.533333333333296,47.4277777777778,18.1333333333333,45.0,2.7,733.783333333333,97.8333333333333,2.0,37.83333333333329,2.38333333333333,43.343260954134166
40,0,21.0,39.9,19.2,41.29,21.39,40.79,18.89,41.2,18.1,52.045,3.2,92.43333333333328,19.2,38.7961111111111,21.5555555555556,47.4555555555556,18.1333333333333,45.0,2.7,733.866666666667,97.6666666666667,2.0,37.66666666666669,2.36666666666667,34.895481308922164
60,0,21.0,39.933333333333294,19.1,41.3266666666667,21.39,40.8266666666667,18.89,41.29,18.06666666666669,51.98666666666671,3.2,92.4,19.2,38.8877777777778,21.533333333333296,47.525,18.1,45.0,2.7,733.95,97.5,2.0,37.5,2.35,14.248462836258112
60,0,21.0,40.0,19.1,41.4,21.32333333333329,40.9,18.89,41.29,18.088888888888896,52.0088888888889,3.2,92.46666666666668,19.2,38.9833333333333,21.5,47.7627777777778,18.1666666666667,45.06,2.7,734.033333333333,97.3333333333333,2.0,37.33333333333329,2.333333333333329,37.77459226548672
60,0,20.89,40.0,19.06666666666669,41.4,21.39,40.9,18.8566666666667,41.26,18.061111111111096,51.9611111111111,3.29,92.53,19.2,39.0,21.5,47.808333333333294,18.1666666666667,45.09,2.7,734.116666666667,97.1666666666667,2.0,37.16666666666669,2.31666666666667,47.28761413134634
70,0,20.89,40.0,19.06666666666669,41.4666666666667,21.39,40.9,18.79,41.2,18.0,51.9,3.23,92.46333333333328,19.2,39.0,21.5,47.7961111111111,18.1666666666667,45.1633333333333,2.7,734.2,97.0,2.0,37.0,2.3,25.5586461047642
60,0,20.8566666666667,40.06,19.0,41.433333333333294,21.39,40.79,18.8566666666667,41.26,18.0222222222222,51.9222222222222,3.26,92.46666666666668,19.2,39.0,21.4877777777778,47.7983333333333,18.2,45.2,2.66666666666667,734.233333333333,96.6666666666667,2.0,40.16666666666669,2.216666666666669,40.98847705172376
60,0,20.79,40.0,19.0,41.5,21.39,40.8725,18.79,41.2,18.0,51.9,3.2,92.4,19.2,39.02,21.4144444444444,47.72,18.2,45.26,2.63333333333333,734.266666666667,96.3333333333333,2.0,43.33333333333329,2.13333333333333,21.72271120361984
60,0,20.79,40.09,19.0,41.53,21.39,40.8266666666667,18.79,41.2,18.0,51.9,3.16333333333333,92.4,19.2,39.0,21.445,47.745,18.2,45.29,2.6,734.2999999999998,96.0,2.0,46.5,2.05,30.62786390073597
50,0,20.79,40.09,19.0,41.59,21.39,40.79,18.79,41.2,18.0,51.9,3.09,92.46666666666668,19.2,38.9833333333333,21.39,47.755,18.2,45.3266666666667,2.56666666666667,734.3333333333329,95.6666666666667,2.0,49.66666666666669,1.9666666666666697,11.77219885867089
50,0,20.76,40.09,18.963333333333296,41.59,21.39,40.863333333333294,18.79,41.2,18.0,51.9,3.09,92.46666666666668,19.2,38.845,21.39,47.78,18.2,45.4,2.53333333333333,734.366666666667,95.3333333333333,2.0,52.83333333333329,1.88333333333333,17.919740406796336
50,0,20.7,40.1725,18.89,41.6633333333333,21.39,40.8266666666667,18.79,41.2,18.0,51.9,3.09,92.4,19.2,38.838333333333296,21.373333333333296,47.71,18.2,45.4,2.5,734.4,95.0,2.0,56.0,1.8,4.997555445879698
60,0,20.7,40.2,18.89,41.6266666666667,21.39,40.9,18.79,41.1633333333333,18.0,51.845,3.0,92.3,19.2,38.988888888888894,21.32333333333329,47.78,18.2,45.4,2.5,734.45,95.1666666666667,2.16666666666667,54.83333333333329,1.81666666666667,10.298961983062323
60,0,20.6666666666667,40.1633333333333,18.82333333333329,41.5666666666667,21.39,40.9,18.79,41.1633333333333,18.0,51.8572222222222,2.93333333333333,92.3,19.2,39.015,21.32333333333329,47.70888888888889,18.2,45.4,2.5,734.5,95.3333333333333,2.333333333333329,53.66666666666669,1.8333333333333297,20.59132922440768
60,0,20.6,40.09,18.79,41.53,21.39,40.8266666666667,18.79,41.2,18.0,51.8572222222222,2.9,92.3,19.2,39.09,21.29,47.6022222222222,18.2,45.4,2.5,734.5499999999998,95.5,2.5,52.5,1.85,27.603222616016865
60,0,20.6,40.2,18.79,41.53,21.39,40.863333333333294,18.79,41.1175,18.0,51.8144444444444,2.9,92.3,19.2,39.1572222222222,21.29,47.555,18.2,45.4,2.5,734.6,95.6666666666667,2.66666666666667,51.33333333333329,1.86666666666667,25.54486310109496
50,0,20.6,40.2,18.79,41.5,21.39,40.79,18.73,41.09,17.9877777777778,51.8144444444444,2.9,92.3,19.2,39.2,21.29,47.45,18.2,45.4,2.5,734.65,95.8333333333333,2.833333333333329,50.16666666666669,1.88333333333333,29.24763133050873
60,0,20.56666666666669,40.2,18.79,41.5,21.39,40.79,18.7,41.09,17.9572222222222,51.8022222222222,2.9,92.26333333333328,19.2,39.19388888888889,21.29,47.3816666666667,18.2,45.4,2.5,734.7,96.0,3.0,49.0,1.9,48.30986426677554
40,0,20.5,40.2,18.7,41.5,21.39,40.79,18.7,41.09,17.9144444444444,51.8266666666667,2.9,92.19,19.2,39.1022222222222,21.29,47.245,18.2,45.4,2.4833333333333294,734.75,96.1666666666667,2.833333333333329,47.83333333333329,1.91666666666667,34.39713920233771
50,0,20.5,40.23,18.7,41.5,21.4266666666667,40.8266666666667,18.7,41.09,17.9144444444444,51.79,2.79,92.12333333333328,19.2,39.09,21.26,47.1027777777778,18.2,45.4,2.466666666666669,734.7999999999998,96.3333333333333,2.66666666666667,46.66666666666669,1.93333333333333,44.03418903239072
50,0,20.5,40.29,18.7,41.5,21.5,40.9,18.7,41.09,17.945,51.79,2.79,92.12333333333328,19.2,39.09,21.25,46.9966666666667,18.2,45.4666666666667,2.45,734.85,96.5,2.5,45.5,1.95,34.9535109824501
50,0,20.5,40.29,18.6333333333333,41.53,21.5,40.863333333333294,18.7,41.03,17.9755555555556,51.79,2.76,92.09,19.2,39.0961111111111,21.225,46.9327777777778,18.2,45.5,2.43333333333333,734.9,96.6666666666667,2.333333333333329,44.33333333333329,1.9666666666666697,18.04018889088184
70,0,20.4266666666667,40.23,18.7,41.53,21.4266666666667,40.73,18.7,41.03,17.9877777777778,51.79,2.7,92.09,19.2,39.1633333333333,21.2,46.9,18.2,45.5,2.41666666666667,734.95,96.8333333333333,2.16666666666667,43.16666666666669,1.98333333333333,43.28048478346319
50,0,20.39,40.23,18.6,41.5,21.39,40.76,18.6666666666667,41.0,17.9205555555556,51.79,2.59,92.0,19.2,39.2,21.2,46.8877777777778,18.2,45.5,2.4,735.0,97.0,2.0,42.0,2.0,41.2397539592348
40,0,20.39,40.29,18.6,41.5,21.463333333333296,40.83333333333329,18.6666666666667,41.06,17.9511111111111,51.79,2.59,92.0,19.2,39.2,21.15,46.8572222222222,18.2,45.56,2.4,735.0666666666668,97.0,1.8333333333333297,41.33333333333329,2.0,34.71543334890157
40,0,20.29,40.29,18.6,41.4666666666667,21.39,40.7,18.6,41.0,17.9022222222222,51.79,2.59,92.06,19.2,39.2,21.1611111111111,46.79,18.2,45.5,2.4,735.1333333333331,97.0,1.66666666666667,40.66666666666669,2.0,6.944286311045289
30,0,20.29,40.29,18.6,41.4,21.39,40.745,18.6,41.0,17.89,51.79,2.59,92.0,19.2,39.245,21.1444444444444,46.765,18.2,45.5,2.4,735.2,97.0,1.5,40.0,2.0,5.4548005922697484
60,0,20.29,40.29,18.5,41.5,21.32333333333329,40.76,18.6,41.0,17.89,51.79,2.59,92.0,19.2,39.2961111111111,21.1055555555556,46.68166666666671,18.2,45.5,2.4,735.266666666667,97.0,1.33333333333333,39.33333333333329,2.0,27.384088025428355
50,20,20.29,40.29,18.5,41.5,21.29,40.8266666666667,18.6,41.0,17.9144444444444,51.765,2.59,92.0,19.2,39.308333333333294,21.1,46.59,18.2,45.6633333333333,2.4,735.3333333333329,97.0,1.16666666666667,38.66666666666669,2.0,13.78051450010389
60,0,20.29,40.433333333333294,18.463333333333296,41.7,21.23,40.7666666666667,18.6,40.963333333333296,17.89,51.7116666666667,2.62666666666667,92.03,19.2,39.19,21.0944444444444,46.558333333333294,18.2,45.53,2.4,735.4,97.0,1.0,38.0,2.0,34.0725562418811
140,0,20.2225,40.4725,18.463333333333296,41.76,21.1666666666667,40.56,18.6666666666667,40.89,17.89,51.5244444444444,2.7,92.09,19.1277777777778,38.7377777777778,21.0833333333333,46.1977777777778,18.2,45.19333333333329,2.41666666666667,735.466666666667,97.0,1.0,37.5,2.0,42.89502881001681
60,0,20.2,40.723333333333294,18.463333333333296,41.6633333333333,21.1,40.36,18.6,40.43,17.89,51.2572222222222,2.73,92.19,19.1,38.4477777777778,21.0166666666667,45.7066666666667,18.2,44.86,2.43333333333333,735.533333333333,97.0,1.0,37.0,2.0,2.240581519436091
60,0,20.2,40.9,18.463333333333296,41.59,21.1,40.26,18.6,40.23,17.89,51.0366666666667,2.79,92.19,19.0722222222222,38.2116666666667,21.0,45.3005555555556,18.2,44.49,2.45,735.6,97.0,1.0,36.5,2.0,12.950416596140712
60,10,20.2,41.0266666666667,18.463333333333296,41.6633333333333,21.1,40.1266666666667,18.6,40.145,17.89,50.845,2.9,92.3,19.0,37.9305555555556,21.0,44.99,18.2,44.1566666666667,2.466666666666669,735.6666666666669,97.0,1.0,36.0,2.0,44.17538434499875
100,20,20.2,40.9,18.463333333333296,41.59,21.06666666666669,40.09,18.6,40.2266666666667,17.9022222222222,50.6672222222222,3.0,92.2266666666667,19.0,37.745,20.9205555555556,44.7572222222222,18.2,43.7966666666667,2.4833333333333294,735.733333333333,97.0,1.0,35.5,2.0,38.21513765724376
430,30,20.2,40.9,18.39,41.4666666666667,21.06666666666669,40.09,18.7933333333333,40.7666666666667,17.9022222222222,50.53,3.0,92.2266666666667,19.0,37.69388888888889,20.89,44.5366666666667,18.2,43.53,2.5,735.7999999999998,97.0,1.0,35.0,2.0,12.289466650690883
90,20,20.2,40.9,18.39,41.4,21.0,39.9666666666667,19.4266666666667,40.9666666666667,17.89,50.3983333333333,3.09,92.3,19.0,37.5922222222222,20.87888888888889,44.3877777777778,18.2,43.19333333333329,2.53333333333333,735.8833333333331,96.6666666666667,1.16666666666667,35.16666666666669,2.0,18.46122066490352
80,20,20.2,40.9,18.39,41.4,21.0,39.9,20.033333333333296,40.8266666666667,17.89,50.265,3.09,92.3,18.9511111111111,37.5861111111111,20.85111111111109,44.265,18.2,42.933333333333294,2.56666666666667,735.966666666667,96.3333333333333,1.33333333333333,35.3333333333333,2.0,1.7556254286319015
100,30,20.2,40.723333333333294,18.39,41.2,21.0,39.79,20.6966666666667,40.56,17.89,50.1694444444444,3.09,92.3,18.9755555555556,37.76333333333329,20.8177777777778,44.1305555555556,18.1666666666667,42.6633333333333,2.6,736.0499999999998,96.0,1.5,35.5,2.0,45.03148761577904
110,40,20.2,40.53,18.39,41.1266666666667,21.0,39.73,20.963333333333296,40.0266666666667,17.89,50.1022222222222,3.16333333333333,92.3666666666667,19.0,37.83388888888889,20.7955555555556,44.0611111111111,18.1666666666667,42.59,2.63333333333333,736.1333333333331,95.6666666666667,1.66666666666667,35.66666666666669,2.0,5.349473305977881
100,30,20.2,40.4666666666667,18.39,41.23,21.0,39.7,20.963333333333296,39.6333333333333,17.89,50.035,3.23,92.43333333333328,18.9694444444444,37.5294444444444,20.79,44.0,18.2,42.6333333333333,2.66666666666667,736.216666666667,95.3333333333333,1.8333333333333297,35.8333333333333,2.0,22.90326576912776
110,40,20.2,40.5266666666667,18.39,41.363333333333294,21.0,39.7,20.82333333333329,39.5,17.8788888888889,49.988888888888894,3.36333333333333,92.5,18.89,37.23,20.79,43.9833333333333,18.1333333333333,42.433333333333294,2.7,736.2999999999998,95.0,2.0,36.0,2.0,1.2187969870865345
100,40,20.1666666666667,40.59,18.39,41.4,20.89,39.59,20.79,39.79,17.8788888888889,49.8994444444444,3.43333333333333,92.53,18.89,36.9822222222222,20.79,43.8694444444444,18.1333333333333,42.223333333333294,2.7,736.4,95.0,2.16666666666667,37.0,1.98333333333333,22.7129326434806
90,30,20.1666666666667,40.59,18.39,41.4666666666667,20.89,39.6633333333333,20.73,39.73,17.89,49.8266666666667,3.56,92.59,18.89,36.793333333333294,20.77,43.735,18.2,42.03,2.7,736.5,95.0,2.333333333333329,38.0,1.9666666666666697,17.00781377730891
70,40,20.1,40.59,18.39,41.5,20.89,39.6633333333333,20.6,39.56,17.89,49.735,3.6633333333333296,92.6566666666667,18.8622222222222,36.62,20.77,43.6877777777778,18.1,41.83333333333329,2.7,736.6,95.0,2.5,39.0,1.95,16.874939238186926
40,30,20.1666666666667,40.6633333333333,18.39,41.56,20.89,39.545,20.6,39.433333333333294,17.8177777777778,49.6205555555556,3.53,92.59,18.873333333333296,36.66666666666671,20.72,43.6633333333333,18.1,41.57,2.7,736.7,95.0,2.66666666666667,40.0,1.93333333333333,39.7771188756451
60,40,20.2,40.7,18.39,41.5,20.82333333333329,39.53,20.56666666666669,39.5,17.8288888888889,49.59,3.5,92.59,18.945,36.745,20.735,43.745,18.1,41.3266666666667,2.7,736.7999999999998,95.0,2.833333333333329,41.0,1.91666666666667,5.18227486172691
320,20,20.1333333333333,40.7,18.39,41.56,20.79,39.5,20.5,39.433333333333294,17.8288888888889,49.535,3.6333333333333298,92.59,19.0,36.808333333333294,20.73,43.7761111111111,18.1,41.1633333333333,2.7,736.9,95.0,3.0,42.0,1.9,14.360416692215948
400,20,20.1,40.6633333333333,18.39,41.5,20.73,39.5,20.463333333333296,39.29,17.8288888888889,49.4988888888889,3.6633333333333296,92.56,19.0277777777778,36.9972222222222,20.745,43.8877777777778,18.1,41.03,2.75,737.0,95.0,2.833333333333329,43.16666666666669,1.9666666666666697,26.698981586378068
200,20,20.1,40.59,18.39,41.5,20.6666666666667,39.33333333333329,20.39,39.23,17.8066666666667,49.41666666666671,3.53,92.43333333333328,19.1,37.09,20.76,44.033333333333296,18.033333333333296,40.8266666666667,2.8,737.1,95.0,2.66666666666667,44.33333333333329,2.03333333333333,5.49728162586689
100,10,20.1,40.723333333333294,18.39,41.4,20.6,39.26,20.29,39.0266666666667,17.79,49.4,3.45,92.295,19.1,37.045,20.745,43.8677777777778,18.1,40.8266666666667,2.85,737.2,95.0,2.5,45.5,2.1,27.132545923814178
120,10,20.2,40.863333333333294,18.463333333333296,41.4666666666667,20.6666666666667,39.4,20.23,38.8266666666667,17.79,49.3816666666667,3.43333333333333,92.29333333333328,19.1,37.1088888888889,20.705,43.5155555555556,18.033333333333296,40.53,2.9,737.2999999999998,95.0,2.333333333333329,46.66666666666669,2.16666666666667,18.4673378826119
120,10,20.2,40.863333333333294,18.5,41.363333333333294,20.6666666666667,39.5266666666667,20.1,38.845,17.7955555555556,49.2922222222222,3.6333333333333298,92.56,19.1,37.1866666666667,20.76,43.3805555555556,18.033333333333296,40.463333333333296,2.95,737.4,95.0,2.16666666666667,47.83333333333329,2.2333333333333294,48.844380874652416
70,0,20.23,40.933333333333294,18.56666666666669,41.29,20.7,39.59,20.0,38.83333333333329,17.8066666666667,49.215,3.6633333333333296,92.43333333333328,19.116666666666696,37.7905555555556,20.873333333333296,42.9016666666667,18.033333333333296,40.29,3.0,737.5,95.0,2.0,49.0,2.3,25.12316327774897
100,10,20.29,41.0,18.7,41.53,20.6333333333333,39.39,19.9266666666667,38.6266666666667,17.8177777777778,49.225,3.53,92.3,19.225,38.17,20.8177777777778,42.3827777777778,18.033333333333296,40.23,3.05,737.5499999999998,94.0,2.16666666666667,51.66666666666669,2.2,4.442670685239136
90,10,20.29,41.09,18.76,41.59,20.5,39.53,19.8566666666667,38.5266666666667,17.8177777777778,49.1966666666667,3.56,92.3,19.29,38.20888888888889,20.7955555555556,42.5061111111111,18.0,40.06,3.1,737.6,93.0,2.333333333333329,54.33333333333329,2.1,29.86877089133486
100,10,20.29,41.223333333333294,18.79,41.45,20.5,39.6633333333333,19.79,38.5266666666667,17.8288888888889,49.1694444444444,3.5,92.3,19.28,38.0461111111111,20.8566666666667,42.70833333333329,18.0,40.0,3.15,737.65,92.0,2.5,57.0,2.0,12.21702197799459
120,10,20.32333333333329,41.26,18.89,41.4,20.5,39.8266666666667,19.7,38.4666666666667,17.8066666666667,49.145,3.626666666666672,92.3333333333333,19.225,37.7772222222222,20.9572222222222,42.8572222222222,18.0,39.9,3.2,737.7,91.0,2.66666666666667,59.66666666666669,1.9,33.638373645953834
270,10,20.463333333333296,43.33333333333329,18.963333333333296,41.4666666666667,20.5,40.0266666666667,19.7,38.4666666666667,17.8288888888889,49.1377777777778,3.7,92.3333333333333,19.2,37.5772222222222,21.0722222222222,42.9,18.0,39.8266666666667,3.25,737.75,90.0,2.833333333333329,62.33333333333329,1.8,0.0597675098106265
210,10,20.6666666666667,43.363333333333294,19.033333333333296,41.9266666666667,20.5,40.29,19.6666666666667,38.363333333333294,17.8344444444444,49.23,3.9,92.33,19.2,37.4327777777778,21.1,42.9,18.0,39.7,3.3,737.7999999999998,89.0,3.0,65.0,1.7,20.161063445266336
240,0,20.6666666666667,45.09666666666671,19.1,42.2,20.5,40.363333333333294,19.6,38.23,17.8177777777778,49.23,3.9,91.99666666666668,19.2,37.2772222222222,21.1,42.9,18.0,39.7,3.31666666666667,737.9333333333329,88.8333333333333,3.0,64.8333333333333,1.68333333333333,45.28321361867711
90,0,20.73,45.69333333333329,19.1333333333333,42.23,20.6,41.23,19.56666666666669,38.2,17.79,49.335,3.9,91.63333333333328,19.22,36.9688888888889,21.1761111111111,42.8327777777778,18.0,39.73,3.333333333333329,738.0666666666668,88.6666666666667,3.0,64.6666666666667,1.66666666666667,23.4768575290218
100,10,20.8566666666667,45.8266666666667,19.26,42.43,20.6,41.363333333333294,19.5,38.2,17.79,49.4833333333333,4.02666666666667,91.63333333333328,19.2,36.63,21.3177777777778,42.7144444444444,18.0,39.79,3.35,738.2,88.5,3.0,64.5,1.65,31.93135021720081
100,10,21.033333333333296,45.1333333333333,19.32333333333329,42.4666666666667,20.6,41.5,19.5,38.09,17.8066666666667,49.545,4.3,91.46,19.1388888888889,36.3283333333333,21.408333333333296,42.55,18.0,39.79,3.36666666666667,738.3333333333329,88.3333333333333,3.0,64.3333333333333,1.63333333333333,43.46458825748414
80,20,21.1,44.66666666666671,19.39,42.3266666666667,20.625,41.6175,19.5,38.03,17.8177777777778,49.59,4.3,90.7266666666667,19.1,36.0461111111111,21.5,42.645,18.0,39.7225,3.38333333333333,738.466666666667,88.1666666666667,3.0,64.1666666666667,1.61666666666667,39.48819518554956
110,20,21.23,43.66,19.5,42.1633333333333,20.7,41.79,19.39,37.9,17.8122222222222,49.6144444444444,4.19,89.8333333333333,19.1,36.06947368421049,21.5,42.8361111111111,17.9266666666667,39.6266666666667,3.4,738.6,88.0,3.0,64.0,1.6,47.15162169886753
100,20,21.29,43.19333333333329,19.56666666666669,42.03,20.73,41.86,19.39,37.9,17.8622222222222,49.6633333333333,4.115,89.025,19.1,36.2,21.55,42.8016666666667,17.89,39.4666666666667,3.38333333333333,738.6833333333329,88.1666666666667,3.0,64.0,1.6,47.500439803116016
100,20,21.32333333333329,42.723333333333294,19.6333333333333,41.9,20.8566666666667,42.0,19.39,37.9,17.8511111111111,49.63888888888889,4.15666666666667,89.0,19.1736842105263,36.266315789473694,21.6,42.7733333333333,17.89,39.4,3.36666666666667,738.766666666667,88.3333333333333,3.0,64.0,1.6,10.193725815042852
